"QYM","FwdYM","FwdPrice","BCHMark","MMDiff","FwdDelta","LongTermDelta","FwdDeltaWPrev","LongTermStr","StrColor"
2006-05-15,2006-05-15,64.5476470588235,"DUBAI",0,0,3.51117647058824,0,"CNTG",350
2006-05-15,2006-06-15,65.2711764705882,"DUBAI",1,0.723529411764702,3.51117647058824,0.723529411764702,"CNTG",350
2006-05-15,2006-07-15,65.8023529411765,"DUBAI",2,1.25470588235294,3.51117647058824,0.531176470588235,"CNTG",350
2006-05-15,2006-08-15,66.4108823529412,"DUBAI",3,1.86323529411764,3.51117647058824,0.608529411764707,"CNTG",350
2006-05-15,2006-09-15,66.6973529411765,"DUBAI",4,2.14970588235295,3.51117647058824,0.286470588235304,"CNTG",350
2006-05-15,2006-10-15,67.5,"DUBAI",5,2.95235294117647,3.51117647058824,0.802647058823524,"CNTG",350
2006-05-15,2006-11-15,67.5,"DUBAI",6,2.95235294117647,3.51117647058824,0,"CNTG",350
2006-05-15,2006-12-15,67.5,"DUBAI",7,2.95235294117647,3.51117647058824,0,"CNTG",350
2006-05-15,2007-01-15,68.0588235294118,"DUBAI",8,3.51117647058824,3.51117647058824,0.558823529411768,"CNTG",350
2006-05-15,2007-02-15,68.0588235294118,"DUBAI",9,3.51117647058824,3.51117647058824,0,"CNTG",350
2006-05-15,2007-03-15,68.0588235294118,"DUBAI",10,3.51117647058824,3.51117647058824,0,"CNTG",350
2006-06-15,2006-06-15,65.2204545454545,"DUBAI",0,0,2.56818181818181,0,"CNTG",350
2006-06-15,2006-07-15,65.4995454545455,"DUBAI",1,0.279090909090911,2.56818181818181,0.279090909090911,"CNTG",350
2006-06-15,2006-08-15,65.9859090909091,"DUBAI",2,0.765454545454546,2.56818181818181,0.486363636363635,"CNTG",350
2006-06-15,2006-09-15,66.1640909090909,"DUBAI",3,0.943636363636372,2.56818181818181,0.178181818181827,"CNTG",350
2006-06-15,2006-10-15,67.0727272727273,"DUBAI",4,1.85227272727273,2.56818181818181,0.908636363636361,"CNTG",350
2006-06-15,2006-11-15,67.0727272727273,"DUBAI",5,1.85227272727273,2.56818181818181,0,"CNTG",350
2006-06-15,2006-12-15,67.0727272727273,"DUBAI",6,1.85227272727273,2.56818181818181,0,"CNTG",350
2006-06-15,2007-01-15,67.7886363636364,"DUBAI",7,2.56818181818181,2.56818181818181,0.715909090909079,"CNTG",350
2006-06-15,2007-02-15,67.7886363636364,"DUBAI",8,2.56818181818181,2.56818181818181,0,"CNTG",350
2006-06-15,2007-03-15,67.7886363636364,"DUBAI",9,2.56818181818181,2.56818181818181,0,"CNTG",350
2006-07-15,2006-07-15,69.1654761904762,"DUBAI",0,0,2.55816017316018,0,"CNTG",350
2006-07-15,2006-08-15,69.4695238095238,"DUBAI",1,0.304047619047623,2.55816017316018,0.304047619047623,"CNTG",350
2006-07-15,2006-09-15,69.6457142857143,"DUBAI",2,0.480238095238107,2.55816017316018,0.176190476190484,"CNTG",350
2006-07-15,2006-10-15,70.4047619047619,"DUBAI",3,1.23928571428571,2.55816017316018,0.759047619047607,"CNTG",350
2006-07-15,2006-11-15,70.6983333333333,"DUBAI",4,1.53285714285715,2.55816017316018,0.29357142857144,"CNTG",350
2006-07-15,2006-12-15,70.6983333333333,"DUBAI",5,1.53285714285715,2.55816017316018,0,"CNTG",350
2006-07-15,2007-01-15,71.4214285714286,"DUBAI",6,2.25595238095239,2.55816017316018,0.72309523809524,"CNTG",350
2006-07-15,2007-02-15,71.4214285714286,"DUBAI",7,2.25595238095239,2.55816017316018,0,"CNTG",350
2006-07-15,2007-03-15,71.4214285714286,"DUBAI",8,2.25595238095239,2.55816017316018,0,"CNTG",350
2006-07-15,2007-04-15,71.7236363636364,"DUBAI",9,2.55816017316018,2.55816017316018,0.302207792207781,"CNTG",350
2006-07-15,2007-05-15,71.7236363636364,"DUBAI",10,2.55816017316018,2.55816017316018,0,"CNTG",350
2006-07-15,2007-06-15,71.7236363636364,"DUBAI",11,2.55816017316018,2.55816017316018,0,"CNTG",350
2006-08-15,2006-08-15,68.765,"DUBAI",0,0,2.96954545454545,0,"CNTG",350
2006-08-15,2006-09-15,69.2172727272727,"DUBAI",1,0.452272727272728,2.96954545454545,0.452272727272728,"CNTG",350
2006-08-15,2006-10-15,69.57,"DUBAI",2,0.804999999999993,2.96954545454545,0.352727272727265,"CNTG",350
2006-08-15,2006-11-15,70.0454545454545,"DUBAI",3,1.28045454545455,2.96954545454545,0.475454545454554,"CNTG",350
2006-08-15,2006-12-15,70.2618181818182,"DUBAI",4,1.49681818181818,2.96954545454545,0.216363636363639,"CNTG",350
2006-08-15,2007-01-15,71.0222727272727,"DUBAI",5,2.25727272727272,2.96954545454545,0.760454545454536,"CNTG",350
2006-08-15,2007-02-15,71.0222727272727,"DUBAI",6,2.25727272727272,2.96954545454545,0,"CNTG",350
2006-08-15,2007-03-15,71.0222727272727,"DUBAI",7,2.25727272727272,2.96954545454545,0,"CNTG",350
2006-08-15,2007-04-15,71.7345454545455,"DUBAI",8,2.96954545454545,2.96954545454545,0.712272727272733,"CNTG",350
2006-08-15,2007-05-15,71.7345454545455,"DUBAI",9,2.96954545454545,2.96954545454545,0,"CNTG",350
2006-08-15,2007-06-15,71.7345454545455,"DUBAI",10,2.96954545454545,2.96954545454545,0,"CNTG",350
2006-09-15,2006-09-15,59.8159523809524,"DUBAI",0,0,2.87104761904762,0,"CNTG",350
2006-09-15,2006-10-15,60.6690476190476,"DUBAI",1,0.853095238095236,2.87104761904762,0.853095238095236,"CNTG",350
2006-09-15,2006-11-15,61.2480952380952,"DUBAI",2,1.43214285714286,2.87104761904762,0.579047619047621,"CNTG",350
2006-09-15,2006-12-15,62.397619047619,"DUBAI",3,2.58166666666666,2.87104761904762,1.14952380952381,"CNTG",350
2006-09-15,2007-01-15,65.3572727272727,"DUBAI",4,5.54132034632035,2.87104761904762,2.95965367965368,"CNTG",350
2006-09-15,2007-02-15,65.3572727272727,"DUBAI",5,5.54132034632035,2.87104761904762,0,"CNTG",350
2006-09-15,2007-03-15,65.3572727272727,"DUBAI",6,5.54132034632035,2.87104761904762,0,"CNTG",350
2006-09-15,2007-04-15,64.3357142857143,"DUBAI",7,4.51976190476191,2.87104761904762,-1.02155844155844,"CNTG",350
2006-09-15,2007-05-15,64.3357142857143,"DUBAI",8,4.51976190476191,2.87104761904762,0,"CNTG",350
2006-09-15,2007-06-15,64.3357142857143,"DUBAI",9,4.51976190476191,2.87104761904762,0,"CNTG",350
2006-09-15,2007-07-15,62.687,"DUBAI",10,2.87104761904762,2.87104761904762,-1.64871428571429,"CNTG",350
2006-09-15,2007-08-15,62.687,"DUBAI",11,2.87104761904762,2.87104761904762,0,"CNTG",350
2006-09-15,2007-09-15,62.687,"DUBAI",12,2.87104761904762,2.87104761904762,0,"CNTG",350
2006-10-15,2006-10-15,56.4238095238095,"DUBAI",0,0,5.57952380952381,0,"CNTG",350
2006-10-15,2006-11-15,57.4690476190476,"DUBAI",1,1.0452380952381,5.57952380952381,1.0452380952381,"CNTG",350
2006-10-15,2006-12-15,58.6966666666667,"DUBAI",2,2.27285714285714,5.57952380952381,1.22761904761904,"CNTG",350
2006-10-15,2007-01-15,58.938,"DUBAI",3,2.51419047619048,5.57952380952381,0.241333333333337,"CNTG",350
2006-10-15,2007-02-15,59.865,"DUBAI",4,3.44119047619048,5.57952380952381,0.927,"CNTG",350
2006-10-15,2007-03-15,59.865,"DUBAI",5,3.44119047619048,5.57952380952381,0,"CNTG",350
2006-10-15,2007-04-15,60.8619047619048,"DUBAI",6,4.43809523809524,5.57952380952381,0.996904761904759,"CNTG",350
2006-10-15,2007-05-15,60.8619047619048,"DUBAI",7,4.43809523809524,5.57952380952381,0,"CNTG",350
2006-10-15,2007-06-15,60.8619047619048,"DUBAI",8,4.43809523809524,5.57952380952381,0,"CNTG",350
2006-10-15,2007-07-15,62.0033333333333,"DUBAI",9,5.57952380952381,5.57952380952381,1.14142857142857,"CNTG",350
2006-10-15,2007-08-15,62.0033333333333,"DUBAI",10,5.57952380952381,5.57952380952381,0,"CNTG",350
2006-10-15,2007-09-15,62.0033333333333,"DUBAI",11,5.57952380952381,5.57952380952381,0,"CNTG",350
2006-11-15,2006-11-15,56.7161363636364,"DUBAI",0,0,5.38704545454545,0,"CNTG",350
2006-11-15,2006-12-15,57.3077272727273,"DUBAI",1,0.591590909090911,5.38704545454545,0.591590909090911,"CNTG",350
2006-11-15,2007-01-15,58.0259090909091,"DUBAI",2,1.30977272727272,5.38704545454545,0.718181818181812,"CNTG",350
2006-11-15,2007-02-15,58.9204545454545,"DUBAI",3,2.20431818181818,5.38704545454545,0.894545454545458,"CNTG",350
2006-11-15,2007-03-15,59.2763636363636,"DUBAI",4,2.56022727272727,5.38704545454545,0.355909090909087,"CNTG",350
2006-11-15,2007-04-15,60.6890909090909,"DUBAI",5,3.97295454545454,5.38704545454545,1.41272727272727,"CNTG",350
2006-11-15,2007-05-15,60.6890909090909,"DUBAI",6,3.97295454545454,5.38704545454545,0,"CNTG",350
2006-11-15,2007-06-15,60.6890909090909,"DUBAI",7,3.97295454545454,5.38704545454545,0,"CNTG",350
2006-11-15,2007-07-15,62.1031818181818,"DUBAI",8,5.38704545454545,5.38704545454545,1.41409090909091,"CNTG",350
2006-11-15,2007-08-15,62.1031818181818,"DUBAI",9,5.38704545454545,5.38704545454545,0,"CNTG",350
2006-11-15,2007-09-15,62.1031818181818,"DUBAI",10,5.38704545454545,5.38704545454545,0,"CNTG",350
2006-12-15,2006-12-15,58.6845,"DUBAI",0,0,4.58994444444444,0,"CNTG",350
2006-12-15,2007-01-15,59.15,"DUBAI",1,0.465499999999999,4.58994444444444,0.465499999999999,"CNTG",350
2006-12-15,2007-02-15,59.7745,"DUBAI",2,1.09,4.58994444444444,0.624500000000005,"CNTG",350
2006-12-15,2007-03-15,60.4345,"DUBAI",3,1.75,4.58994444444444,0.659999999999997,"CNTG",350
2006-12-15,2007-04-15,61.594,"DUBAI",4,2.9095,4.58994444444444,1.1595,"CNTG",350
2006-12-15,2007-05-15,61.594,"DUBAI",5,2.9095,4.58994444444444,0,"CNTG",350
2006-12-15,2007-06-15,61.594,"DUBAI",6,2.9095,4.58994444444444,0,"CNTG",350
2006-12-15,2007-07-15,62.9325,"DUBAI",7,4.248,4.58994444444444,1.3385,"CNTG",350
2006-12-15,2007-08-15,62.9325,"DUBAI",8,4.248,4.58994444444444,0,"CNTG",350
2006-12-15,2007-09-15,62.9325,"DUBAI",9,4.248,4.58994444444444,0,"CNTG",350
2006-12-15,2007-10-15,63.2744444444444,"DUBAI",10,4.58994444444444,4.58994444444444,0.341944444444444,"CNTG",350
2006-12-15,2007-11-15,63.2744444444444,"DUBAI",11,4.58994444444444,4.58994444444444,0,"CNTG",350
2006-12-15,2007-12-15,63.2744444444444,"DUBAI",12,4.58994444444444,4.58994444444444,0,"CNTG",350
2007-01-15,2007-01-15,51.6933333333333,"DUBAI",0,0,4.48952380952381,0,"CNTG",350
2007-01-15,2007-02-15,52.1842857142857,"DUBAI",1,0.490952380952379,4.48952380952381,0.490952380952379,"CNTG",350
2007-01-15,2007-03-15,52.7233333333333,"DUBAI",2,1.03,4.48952380952381,0.539047619047622,"CNTG",350
2007-01-15,2007-04-15,53.5133333333333,"DUBAI",3,1.82,4.48952380952381,0.789999999999999,"CNTG",350
2007-01-15,2007-05-15,53.7738095238095,"DUBAI",4,2.08047619047619,4.48952380952381,0.26047619047619,"CNTG",350
2007-01-15,2007-06-15,54.0342857142857,"DUBAI",5,2.34095238095238,4.48952380952381,0.26047619047619,"CNTG",350
2007-01-15,2007-07-15,55.1461904761905,"DUBAI",6,3.45285714285714,4.48952380952381,1.11190476190476,"CNTG",350
2007-01-15,2007-08-15,55.1461904761905,"DUBAI",7,3.45285714285714,4.48952380952381,0,"CNTG",350
2007-01-15,2007-09-15,55.1461904761905,"DUBAI",8,3.45285714285714,4.48952380952381,0,"CNTG",350
2007-01-15,2007-10-15,56.1828571428571,"DUBAI",9,4.48952380952381,4.48952380952381,1.03666666666667,"CNTG",350
2007-01-15,2007-11-15,56.1828571428571,"DUBAI",10,4.48952380952381,4.48952380952381,0,"CNTG",350
2007-01-15,2007-12-15,56.1828571428571,"DUBAI",11,4.48952380952381,4.48952380952381,0,"CNTG",350
2007-02-15,2007-02-15,55.7522222222222,"DUBAI",0,0,3.81888888888889,0,"CNTG",350
2007-02-15,2007-03-15,56.2333333333333,"DUBAI",1,0.481111111111112,3.81888888888889,0.481111111111112,"CNTG",350
2007-02-15,2007-04-15,56.7522222222222,"DUBAI",2,1,3.81888888888889,0.518888888888888,"CNTG",350
2007-02-15,2007-05-15,57.2505555555556,"DUBAI",3,1.49833333333333,3.81888888888889,0.498333333333335,"CNTG",350
2007-02-15,2007-06-15,57.7372222222222,"DUBAI",4,1.985,3.81888888888889,0.486666666666665,"CNTG",350
2007-02-15,2007-07-15,58.5772222222222,"DUBAI",5,2.825,3.81888888888889,0.840000000000003,"CNTG",350
2007-02-15,2007-08-15,58.5772222222222,"DUBAI",6,2.825,3.81888888888889,0,"CNTG",350
2007-02-15,2007-09-15,58.5772222222222,"DUBAI",7,2.825,3.81888888888889,0,"CNTG",350
2007-02-15,2007-10-15,59.5711111111111,"DUBAI",8,3.81888888888889,3.81888888888889,0.993888888888883,"CNTG",350
2007-02-15,2007-11-15,59.5711111111111,"DUBAI",9,3.81888888888889,3.81888888888889,0,"CNTG",350
2007-02-15,2007-12-15,59.5711111111111,"DUBAI",10,3.81888888888889,3.81888888888889,0,"CNTG",350
2007-03-15,2007-03-15,58.8011363636364,"DUBAI",0,0,4.70486363636363,0,"CNTG",350
2007-03-15,2007-04-15,59.4422727272727,"DUBAI",1,0.641136363636363,4.70486363636363,0.641136363636363,"CNTG",350
2007-03-15,2007-05-15,59.9440909090909,"DUBAI",2,1.14295454545454,4.70486363636363,0.50181818181818,"CNTG",350
2007-03-15,2007-06-15,60.4236363636364,"DUBAI",3,1.6225,4.70486363636363,0.479545454545452,"CNTG",350
2007-03-15,2007-07-15,61.2781818181818,"DUBAI",4,2.47704545454545,4.70486363636363,0.854545454545459,"CNTG",350
2007-03-15,2007-08-15,61.2781818181818,"DUBAI",5,2.47704545454545,4.70486363636363,0,"CNTG",350
2007-03-15,2007-09-15,61.2781818181818,"DUBAI",6,2.47704545454545,4.70486363636363,0,"CNTG",350
2007-03-15,2007-10-15,62.2622727272727,"DUBAI",7,3.46113636363636,4.70486363636363,0.984090909090909,"CNTG",350
2007-03-15,2007-11-15,62.2622727272727,"DUBAI",8,3.46113636363636,4.70486363636363,0,"CNTG",350
2007-03-15,2007-12-15,62.2622727272727,"DUBAI",9,3.46113636363636,4.70486363636363,0,"CNTG",350
2007-03-15,2008-01-15,63.506,"DUBAI",10,4.70486363636363,4.70486363636363,1.24372727272727,"CNTG",350
2007-03-15,2008-02-15,63.506,"DUBAI",11,4.70486363636363,4.70486363636363,0,"CNTG",350
2007-03-15,2008-03-15,63.506,"DUBAI",12,4.70486363636363,4.70486363636363,0,"CNTG",350
2007-04-15,2007-04-15,63.96775,"DUBAI",0,0,2.71975,0,"CNTG",350
2007-04-15,2007-05-15,64.2205,"DUBAI",1,0.252749999999999,2.71975,0.252749999999999,"CNTG",350
2007-04-15,2007-06-15,64.6235,"DUBAI",2,0.655749999999991,2.71975,0.402999999999992,"CNTG",350
2007-04-15,2007-07-15,65.1435,"DUBAI",3,1.17575,2.71975,0.52000000000001,"CNTG",350
2007-04-15,2007-08-15,65.337,"DUBAI",4,1.36925,2.71975,0.1935,"CNTG",350
2007-04-15,2007-09-15,65.5305,"DUBAI",5,1.56275,2.71975,0.1935,"CNTG",350
2007-04-15,2007-10-15,66.193,"DUBAI",6,2.22525,2.71975,0.662499999999994,"CNTG",350
2007-04-15,2007-11-15,66.193,"DUBAI",7,2.22525,2.71975,0,"CNTG",350
2007-04-15,2007-12-15,66.193,"DUBAI",8,2.22525,2.71975,0,"CNTG",350
2007-04-15,2008-01-15,66.6875,"DUBAI",9,2.71975,2.71975,0.494500000000002,"CNTG",350
2007-04-15,2008-02-15,66.6875,"DUBAI",10,2.71975,2.71975,0,"CNTG",350
2007-04-15,2008-03-15,66.6875,"DUBAI",11,2.71975,2.71975,0,"CNTG",350
2007-05-15,2007-05-15,64.6102380952381,"DUBAI",0,0,2.64500000000001,0,"CNTG",350
2007-05-15,2007-06-15,64.912380952381,"DUBAI",1,0.302142857142869,2.64500000000001,0.302142857142869,"CNTG",350
2007-05-15,2007-07-15,65.2547619047619,"DUBAI",2,0.644523809523818,2.64500000000001,0.34238095238095,"CNTG",350
2007-05-15,2007-08-15,65.61,"DUBAI",3,0.999761904761911,2.64500000000001,0.355238095238093,"CNTG",350
2007-05-15,2007-09-15,65.9452380952381,"DUBAI",4,1.33500000000001,2.64500000000001,0.335238095238097,"CNTG",350
2007-05-15,2007-10-15,66.5690476190476,"DUBAI",5,1.95880952380953,2.64500000000001,0.623809523809527,"CNTG",350
2007-05-15,2007-11-15,66.5690476190476,"DUBAI",6,1.95880952380953,2.64500000000001,0,"CNTG",350
2007-05-15,2007-12-15,66.5690476190476,"DUBAI",7,1.95880952380953,2.64500000000001,0,"CNTG",350
2007-05-15,2008-01-15,67.2552380952381,"DUBAI",8,2.64500000000001,2.64500000000001,0.686190476190475,"CNTG",350
2007-05-15,2008-02-15,67.2552380952381,"DUBAI",9,2.64500000000001,2.64500000000001,0,"CNTG",350
2007-05-15,2008-03-15,67.2552380952381,"DUBAI",10,2.64500000000001,2.64500000000001,0,"CNTG",350
2007-06-15,2007-06-15,65.7902380952381,"DUBAI",0,0,3.15976190476191,0,"CNTG",350
2007-06-15,2007-07-15,66.4547619047619,"DUBAI",1,0.664523809523814,3.15976190476191,0.664523809523814,"CNTG",350
2007-06-15,2007-08-15,66.9204761904762,"DUBAI",2,1.1302380952381,3.15976190476191,0.465714285714284,"CNTG",350
2007-06-15,2007-09-15,67.2928571428571,"DUBAI",3,1.50261904761905,3.15976190476191,0.372380952380951,"CNTG",350
2007-06-15,2007-10-15,68.0819047619048,"DUBAI",4,2.29166666666667,3.15976190476191,0.789047619047622,"CNTG",350
2007-06-15,2007-11-15,68.0819047619048,"DUBAI",5,2.29166666666667,3.15976190476191,0,"CNTG",350
2007-06-15,2007-12-15,68.0819047619048,"DUBAI",6,2.29166666666667,3.15976190476191,0,"CNTG",350
2007-06-15,2008-01-15,68.95,"DUBAI",7,3.15976190476191,3.15976190476191,0.868095238095236,"CNTG",350
2007-06-15,2008-02-15,68.95,"DUBAI",8,3.15976190476191,3.15976190476191,0,"CNTG",350
2007-06-15,2008-03-15,68.95,"DUBAI",9,3.15976190476191,3.15976190476191,0,"CNTG",350
2007-07-15,2007-07-15,69.4920454545455,"DUBAI",0,0,1.11495454545454,0,"CNTG",350
2007-07-15,2007-08-15,70.2290909090909,"DUBAI",1,0.737045454545452,1.11495454545454,0.737045454545452,"CNTG",350
2007-07-15,2007-09-15,70.3931818181818,"DUBAI",2,0.901136363636354,1.11495454545454,0.164090909090902,"CNTG",350
2007-07-15,2007-10-15,70.6681818181818,"DUBAI",3,1.17613636363636,1.11495454545454,0.275000000000006,"CNTG",350
2007-07-15,2007-11-15,70.6781818181818,"DUBAI",4,1.18613636363635,1.11495454545454,0.00999999999999091,"CNTG",350
2007-07-15,2007-12-15,70.6881818181818,"DUBAI",5,1.19613636363636,1.11495454545454,0.0100000000000051,"CNTG",350
2007-07-15,2008-01-15,70.935,"DUBAI",6,1.44295454545454,1.11495454545454,0.246818181818185,"CNTG",350
2007-07-15,2008-02-15,70.935,"DUBAI",7,1.44295454545454,1.11495454545454,0,"CNTG",350
2007-07-15,2008-03-15,70.935,"DUBAI",8,1.44295454545454,1.11495454545454,0,"CNTG",350
2007-07-15,2008-04-15,70.607,"DUBAI",9,1.11495454545454,1.11495454545454,-0.328000000000003,"CNTG",350
2007-07-15,2008-05-15,70.607,"DUBAI",10,1.11495454545454,1.11495454545454,0,"CNTG",350
2007-07-15,2008-06-15,70.607,"DUBAI",11,1.11495454545454,1.11495454545454,0,"CNTG",350
2007-08-15,2007-08-15,67.3820454545454,"DUBAI",0,0,-0.362954545454542,0,"BKWD",700
2007-08-15,2007-09-15,67.4795454545455,"DUBAI",1,0.0975000000000108,-0.362954545454542,0.0975000000000108,"BKWD",700
2007-08-15,2007-10-15,67.3690909090909,"DUBAI",2,-0.0129545454545337,-0.362954545454542,-0.110454545454544,"BKWD",700
2007-08-15,2007-11-15,67.31,"DUBAI",3,-0.0720454545454459,-0.362954545454542,-0.0590909090909122,"BKWD",700
2007-08-15,2007-12-15,67.2686363636364,"DUBAI",4,-0.113409090909087,-0.362954545454542,-0.0413636363636414,"BKWD",700
2007-08-15,2008-01-15,67.1604545454545,"DUBAI",5,-0.221590909090907,-0.362954545454542,-0.108181818181819,"BKWD",700
2007-08-15,2008-02-15,67.1604545454545,"DUBAI",6,-0.221590909090907,-0.362954545454542,0,"BKWD",700
2007-08-15,2008-03-15,67.1604545454545,"DUBAI",7,-0.221590909090907,-0.362954545454542,0,"BKWD",700
2007-08-15,2008-04-15,67.0190909090909,"DUBAI",8,-0.362954545454542,-0.362954545454542,-0.141363636363636,"BKWD",700
2007-08-15,2008-05-15,67.0190909090909,"DUBAI",9,-0.362954545454542,-0.362954545454542,0,"BKWD",700
2007-08-15,2008-06-15,67.0190909090909,"DUBAI",10,-0.362954545454542,-0.362954545454542,0,"BKWD",700
2007-09-15,2007-09-15,73.3615,"DUBAI",0,0,-1.1015,0,"BKWD",700
2007-09-15,2007-10-15,72.4885,"DUBAI",1,-0.873000000000005,-1.1015,-0.873000000000005,"BKWD",700
2007-09-15,2007-11-15,72.2235,"DUBAI",2,-1.13800000000001,-1.1015,-0.265000000000001,"BKWD",700
2007-09-15,2007-12-15,71.9755,"DUBAI",3,-1.38600000000001,-1.1015,-0.248000000000005,"BKWD",700
2007-09-15,2008-01-15,71.48,"DUBAI",4,-1.8815,-1.1015,-0.495499999999993,"BKWD",700
2007-09-15,2008-02-15,71.48,"DUBAI",5,-1.8815,-1.1015,0,"BKWD",700
2007-09-15,2008-03-15,71.48,"DUBAI",6,-1.8815,-1.1015,0,"BKWD",700
2007-09-15,2008-04-15,70.9110526315789,"DUBAI",7,-2.45044736842107,-1.1015,-0.568947368421064,"BKWD",700
2007-09-15,2008-05-15,70.9110526315789,"DUBAI",8,-2.45044736842107,-1.1015,0,"BKWD",700
2007-09-15,2008-06-15,70.9110526315789,"DUBAI",9,-2.45044736842107,-1.1015,0,"BKWD",700
2007-09-15,2008-07-15,72.26,"DUBAI",10,-1.1015,-1.1015,1.34894736842107,"BKWD",700
2007-09-15,2008-08-15,72.26,"DUBAI",11,-1.1015,-1.1015,0,"BKWD",700
2007-09-15,2008-09-15,72.26,"DUBAI",12,-1.1015,-1.1015,0,"BKWD",700
2007-10-15,2007-10-15,77.1221739130435,"DUBAI",0,0,-2.32521739130435,0,"BKWD",700
2007-10-15,2007-11-15,77.005652173913,"DUBAI",1,-0.116521739130434,-2.32521739130435,-0.116521739130434,"BKWD",700
2007-10-15,2007-12-15,76.7495652173913,"DUBAI",2,-0.372608695652175,-2.32521739130435,-0.256086956521742,"BKWD",700
2007-10-15,2008-01-15,76.34,"DUBAI",3,-0.782173913043479,-2.32521739130435,-0.409565217391304,"BKWD",700
2007-10-15,2008-02-15,76.2022727272727,"DUBAI",4,-0.919901185770755,-2.32521739130435,-0.137727272727275,"BKWD",700
2007-10-15,2008-03-15,76.0645454545455,"DUBAI",5,-1.05762845849803,-2.32521739130435,-0.137727272727275,"BKWD",700
2007-10-15,2008-04-15,75.4952173913044,"DUBAI",6,-1.62695652173913,-2.32521739130435,-0.569328063241102,"BKWD",700
2007-10-15,2008-05-15,75.4952173913044,"DUBAI",7,-1.62695652173913,-2.32521739130435,0,"BKWD",700
2007-10-15,2008-06-15,75.4952173913044,"DUBAI",8,-1.62695652173913,-2.32521739130435,0,"BKWD",700
2007-10-15,2008-07-15,74.7969565217391,"DUBAI",9,-2.32521739130435,-2.32521739130435,-0.698260869565217,"BKWD",700
2007-10-15,2008-08-15,74.7969565217391,"DUBAI",10,-2.32521739130435,-2.32521739130435,0,"BKWD",700
2007-10-15,2008-09-15,74.7969565217391,"DUBAI",11,-2.32521739130435,-2.32521739130435,0,"BKWD",700
2007-11-15,2007-11-15,86.8692857142857,"DUBAI",0,0,-2.6797619047619,0,"BKWD",700
2007-11-15,2007-12-15,86.601,"DUBAI",1,-0.26828571428571,-2.6797619047619,-0.26828571428571,"BKWD",700
2007-11-15,2008-01-15,86.3265,"DUBAI",2,-0.542785714285714,-2.6797619047619,-0.274500000000003,"BKWD",700
2007-11-15,2008-02-15,86.092,"DUBAI",3,-0.777285714285711,-2.6797619047619,-0.234499999999997,"BKWD",700
2007-11-15,2008-03-15,85.819,"DUBAI",4,-1.05028571428571,-2.6797619047619,-0.272999999999996,"BKWD",700
2007-11-15,2008-04-15,85.1042857142857,"DUBAI",5,-1.765,-2.6797619047619,-0.714714285714294,"BKWD",700
2007-11-15,2008-05-15,85.1042857142857,"DUBAI",6,-1.765,-2.6797619047619,0,"BKWD",700
2007-11-15,2008-06-15,85.1042857142857,"DUBAI",7,-1.765,-2.6797619047619,0,"BKWD",700
2007-11-15,2008-07-15,84.1895238095238,"DUBAI",8,-2.6797619047619,-2.6797619047619,-0.914761904761903,"BKWD",700
2007-11-15,2008-08-15,84.1895238095238,"DUBAI",9,-2.6797619047619,-2.6797619047619,0,"BKWD",700
2007-11-15,2008-09-15,84.1895238095238,"DUBAI",10,-2.6797619047619,-2.6797619047619,0,"BKWD",700
2007-12-15,2007-12-15,85.5791176470588,"DUBAI",0,0,0.449453781512602,0,"CNTG",350
2007-12-15,2008-01-15,85.7435294117647,"DUBAI",1,0.164411764705889,0.449453781512602,0.164411764705889,"CNTG",350
2007-12-15,2008-02-15,85.6388235294118,"DUBAI",2,0.0597058823529437,0.449453781512602,-0.104705882352945,"CNTG",350
2007-12-15,2008-03-15,85.53,"DUBAI",3,-0.0491176470588215,0.449453781512602,-0.108823529411765,"CNTG",350
2007-12-15,2008-04-15,85.3105882352941,"DUBAI",4,-0.268529411764703,0.449453781512602,-0.219411764705882,"CNTG",350
2007-12-15,2008-05-15,85.3105882352941,"DUBAI",5,-0.268529411764703,0.449453781512602,0,"CNTG",350
2007-12-15,2008-06-15,85.3105882352941,"DUBAI",6,-0.268529411764703,0.449453781512602,0,"CNTG",350
2007-12-15,2008-07-15,84.9623529411765,"DUBAI",7,-0.61676470588236,0.449453781512602,-0.348235294117657,"CNTG",350
2007-12-15,2008-08-15,84.9623529411765,"DUBAI",8,-0.61676470588236,0.449453781512602,0,"CNTG",350
2007-12-15,2008-09-15,84.9623529411765,"DUBAI",9,-0.61676470588236,0.449453781512602,0,"CNTG",350
2007-12-15,2008-10-15,86.0285714285714,"DUBAI",10,0.449453781512602,0.449453781512602,1.06621848739496,"CNTG",350
2007-12-15,2008-11-15,86.0285714285714,"DUBAI",11,0.449453781512602,0.449453781512602,0,"CNTG",350
2007-12-15,2008-12-15,86.0285714285714,"DUBAI",12,0.449453781512602,0.449453781512602,0,"CNTG",350
2008-01-15,2008-01-15,87.3677272727273,"DUBAI",0,0,-1.60772727272726,0,"BKWD",700
2008-01-15,2008-02-15,86.9940909090909,"DUBAI",1,-0.373636363636351,-1.60772727272726,-0.373636363636351,"BKWD",700
2008-01-15,2008-03-15,86.8913636363636,"DUBAI",2,-0.476363636363629,-1.60772727272726,-0.102727272727279,"BKWD",700
2008-01-15,2008-04-15,86.6927272727273,"DUBAI",3,-0.674999999999997,-1.60772727272726,-0.198636363636368,"BKWD",700
