"QYM","FwdYM","FwdPrice","BCHMark","MMDiff"
2015-04-15,2016-01-15,62.7514285714286,"DUBAI",9
2015-04-15,2016-02-15,63.170580952381,"DUBAI",10
2015-04-15,2016-03-15,63.5760142857143,"DUBAI",11
2015-04-15,2016-04-15,63.966780952381,"DUBAI",12
2015-04-15,2016-05-15,64.3438476190476,"DUBAI",13
2015-04-15,2016-06-15,64.7072,"DUBAI",14
2015-04-15,2016-07-15,65.0563714285714,"DUBAI",15
2015-04-15,2016-08-15,65.3913523809524,"DUBAI",16
2015-04-15,2016-09-15,65.7121571428571,"DUBAI",17
2015-04-15,2016-10-15,66.0187714285714,"DUBAI",18
2015-04-15,2016-11-15,66.3116666666667,"DUBAI",19
2015-04-15,2016-12-15,66.5908571428571,"DUBAI",20
2015-04-15,2017-01-15,66.8819142857143,"DUBAI",21
2015-04-15,2017-02-15,67.1783571428571,"DUBAI",22
2015-04-15,2017-03-15,67.4236238095238,"DUBAI",23
2015-04-15,2017-04-15,67.5936333333333,"DUBAI",24
2015-04-15,2017-05-15,67.746819047619,"DUBAI",25
2015-04-15,2017-06-15,67.9010476190476,"DUBAI",26
2015-04-15,2017-07-15,68.0405333333333,"DUBAI",27
2015-04-15,2017-08-15,68.1837285714286,"DUBAI",28
2015-04-15,2017-09-15,68.3059285714286,"DUBAI",29
2015-04-15,2017-10-15,68.4298380952381,"DUBAI",30
2015-04-15,2017-11-15,68.6181095238095,"DUBAI",31
2015-04-15,2017-12-15,68.7638047619048,"DUBAI",32
2015-04-15,2018-01-15,68.9126619047619,"DUBAI",33
2015-05-15,2015-05-15,63.557,"DUBAI",0
2015-05-15,2015-06-15,63.9545,"DUBAI",1
2015-05-15,2015-07-15,63.8315,"DUBAI",2
2015-05-15,2015-08-15,64.1955,"DUBAI",3
2015-05-15,2015-09-15,64.5595,"DUBAI",4
2015-05-15,2015-10-15,64.934,"DUBAI",5
2015-05-15,2015-11-15,65.285,"DUBAI",6
2015-05-15,2015-12-15,65.594,"DUBAI",7
2015-05-15,2016-01-15,65.9235,"DUBAI",8
2015-05-15,2016-02-15,66.24603,"DUBAI",9
2015-05-15,2016-03-15,66.56114,"DUBAI",10
2015-05-15,2016-04-15,66.869275,"DUBAI",11
2015-05-15,2016-05-15,67.16997,"DUBAI",12
2015-05-15,2016-06-15,67.46318,"DUBAI",13
2015-05-15,2016-07-15,67.74947,"DUBAI",14
2015-05-15,2016-08-15,68.028775,"DUBAI",15
2015-05-15,2016-09-15,68.30114,"DUBAI",16
2015-05-15,2016-10-15,68.56603,"DUBAI",17
2015-05-15,2016-11-15,68.8235,"DUBAI",18
2015-05-15,2016-12-15,69.0735,"DUBAI",19
2015-05-15,2017-01-15,69.323045,"DUBAI",20
2015-05-15,2017-02-15,69.580775,"DUBAI",21
2015-05-15,2017-03-15,69.779295,"DUBAI",22
2015-05-15,2017-04-15,69.955225,"DUBAI",23
2015-05-15,2017-05-15,70.07116,"DUBAI",24
2015-05-15,2017-06-15,70.210985,"DUBAI",25
2015-05-15,2017-07-15,70.3475,"DUBAI",26
2015-05-15,2017-08-15,70.4678,"DUBAI",27
2015-05-15,2017-09-15,70.58444,"DUBAI",28
2015-05-15,2017-10-15,70.70571,"DUBAI",29
2015-05-15,2017-11-15,70.877,"DUBAI",30
2015-05-15,2017-12-15,70.99749,"DUBAI",31
2015-05-15,2018-01-15,71.151585,"DUBAI",32
2015-05-15,2018-02-15,71.26854,"DUBAI",33
2015-06-15,2015-06-15,61.7880952380952,"DUBAI",0
2015-06-15,2015-07-15,62.0326190476191,"DUBAI",1
2015-06-15,2015-08-15,62.2883333333333,"DUBAI",2
2015-06-15,2015-09-15,62.5835714285714,"DUBAI",3
2015-06-15,2015-10-15,62.9769047619048,"DUBAI",4
2015-06-15,2015-11-15,63.3854761904762,"DUBAI",5
2015-06-15,2015-12-15,63.737380952381,"DUBAI",6
2015-06-15,2016-01-15,64.1064285714286,"DUBAI",7
2015-06-15,2016-02-15,64.4696761904762,"DUBAI",8
2015-06-15,2016-03-15,64.8209285714286,"DUBAI",9
2015-06-15,2016-04-15,65.1587714285714,"DUBAI",10
2015-06-15,2016-05-15,65.478419047619,"DUBAI",11
2015-06-15,2016-06-15,65.7862809523809,"DUBAI",12
2015-06-15,2016-07-15,66.0823571428571,"DUBAI",13
2015-06-15,2016-08-15,66.3666666666667,"DUBAI",14
2015-06-15,2016-09-15,66.6391523809524,"DUBAI",15
2015-06-15,2016-10-15,66.8998761904762,"DUBAI",16
2015-06-15,2016-11-15,67.1488095238095,"DUBAI",17
2015-06-15,2016-12-15,67.3859523809524,"DUBAI",18
2015-06-15,2017-01-15,67.6222571428571,"DUBAI",19
2015-06-15,2017-02-15,67.8711142857143,"DUBAI",20
2015-06-15,2017-03-15,68.0873142857143,"DUBAI",21
2015-06-15,2017-04-15,68.2593285714286,"DUBAI",22
2015-06-15,2017-05-15,68.394619047619,"DUBAI",23
2015-06-15,2017-06-15,68.5372285714286,"DUBAI",24
2015-06-15,2017-07-15,68.6624952380952,"DUBAI",25
2015-06-15,2017-08-15,68.8083666666667,"DUBAI",26
2015-06-15,2017-09-15,68.9340857142857,"DUBAI",27
2015-06-15,2017-10-15,69.065919047619,"DUBAI",28
2015-06-15,2017-11-15,69.2574333333333,"DUBAI",29
2015-06-15,2017-12-15,69.4286333333333,"DUBAI",30
2015-06-15,2018-01-15,69.6325142857143,"DUBAI",31
2015-06-15,2018-02-15,69.7762,"DUBAI",32
2015-06-15,2018-03-15,69.9138095238095,"DUBAI",33
2015-07-15,2015-07-15,56.1679545454545,"DUBAI",0
2015-07-15,2015-08-15,56.3102272727273,"DUBAI",1
2015-07-15,2015-09-15,55.9365909090909,"DUBAI",2
2015-07-15,2015-10-15,56.1165909090909,"DUBAI",3
2015-07-15,2015-11-15,56.5443181818182,"DUBAI",4
2015-07-15,2015-12-15,56.9615909090909,"DUBAI",5
2015-07-15,2016-01-15,57.4102272727273,"DUBAI",6
2015-07-15,2016-02-15,57.8625,"DUBAI",7
2015-07-15,2016-03-15,58.3025,"DUBAI",8
2015-07-15,2016-04-15,58.7220454545455,"DUBAI",9
2015-07-15,2016-05-15,59.1243181818182,"DUBAI",10
2015-07-15,2016-06-15,59.5093181818182,"DUBAI",11
2015-07-15,2016-07-15,59.8812727272727,"DUBAI",12
2015-07-15,2016-08-15,60.2421818181818,"DUBAI",13
2015-07-15,2016-09-15,60.5944545454545,"DUBAI",14
2015-07-15,2016-10-15,60.9376363636364,"DUBAI",15
2015-07-15,2016-11-15,61.2708181818182,"DUBAI",16
2015-07-15,2016-12-15,61.5967272727273,"DUBAI",17
2015-07-15,2017-01-15,61.9434545454545,"DUBAI",18
2015-07-15,2017-02-15,62.2840545454545,"DUBAI",19
2015-07-15,2017-03-15,62.5724772727273,"DUBAI",20
2015-07-15,2017-04-15,62.8295681818182,"DUBAI",21
2015-07-15,2017-05-15,63.0506772727273,"DUBAI",22
2015-07-15,2017-06-15,63.2629636363636,"DUBAI",23
2015-07-15,2017-07-15,63.4736090909091,"DUBAI",24
2015-07-15,2017-08-15,63.6947090909091,"DUBAI",25
2015-07-15,2017-09-15,63.9153954545455,"DUBAI",26
2015-07-15,2017-10-15,64.1118454545455,"DUBAI",27
2015-07-15,2017-11-15,64.3605727272727,"DUBAI",28
2015-07-15,2017-12-15,64.5746090909091,"DUBAI",29
2015-07-15,2018-01-15,64.7955272727273,"DUBAI",30
2015-07-15,2018-02-15,65.0021590909091,"DUBAI",31
2015-07-15,2018-03-15,65.2052136363636,"DUBAI",32
2015-07-15,2018-04-15,65.4055863636364,"DUBAI",33
2015-08-15,2015-08-15,47.2878125,"DUBAI",0
2015-08-15,2015-09-15,46.188125,"DUBAI",1
2015-08-15,2015-10-15,46.72125,"DUBAI",2
2015-08-15,2015-11-15,47.435625,"DUBAI",3
2015-08-15,2015-12-15,48.12375,"DUBAI",4
2015-08-15,2016-01-15,48.825625,"DUBAI",5
2015-08-15,2016-02-15,49.51625,"DUBAI",6
2015-08-15,2016-03-15,50.1625,"DUBAI",7
2015-08-15,2016-04-15,50.749375,"DUBAI",8
2015-08-15,2016-05-15,51.270625,"DUBAI",9
2015-08-15,2016-06-15,51.755,"DUBAI",10
2015-08-15,2016-07-15,52.229375,"DUBAI",11
2015-08-15,2016-08-15,52.6884375,"DUBAI",12
2015-08-15,2016-09-15,53.1425,"DUBAI",13
2015-08-15,2016-10-15,53.5915625,"DUBAI",14
2015-08-15,2016-11-15,54.0309375,"DUBAI",15
2015-08-15,2016-12-15,54.4675,"DUBAI",16
2015-08-15,2017-01-15,54.9285125,"DUBAI",17
2015-08-15,2017-02-15,55.36041875,"DUBAI",18
2015-08-15,2017-03-15,55.74830625,"DUBAI",19
2015-08-15,2017-04-15,56.1184,"DUBAI",20
2015-08-15,2017-05-15,56.44424375,"DUBAI",21
2015-08-15,2017-06-15,56.76808125,"DUBAI",22
2015-08-15,2017-07-15,57.0776375,"DUBAI",23
2015-08-15,2017-08-15,57.3739375,"DUBAI",24
2015-08-15,2017-09-15,57.657975,"DUBAI",25
2015-08-15,2017-10-15,57.947125,"DUBAI",26
2015-08-15,2017-11-15,58.22750625,"DUBAI",27
2015-08-15,2017-12-15,58.51265625,"DUBAI",28
2015-08-15,2018-01-15,58.796775,"DUBAI",29
2015-08-15,2018-02-15,59.33528,"DUBAI",30
2015-08-15,2018-03-15,59.31004375,"DUBAI",31
2015-08-15,2018-04-15,59.56048125,"DUBAI",32
2015-08-15,2018-05-15,59.73514375,"DUBAI",33
2015-09-15,2015-09-15,45.375,"DUBAI",0
2015-09-15,2015-10-15,46.8645,"DUBAI",1
2015-09-15,2015-11-15,47.6695,"DUBAI",2
2015-09-15,2015-12-15,48.3715,"DUBAI",3
2015-09-15,2016-01-15,49.0905,"DUBAI",4
2015-09-15,2016-02-15,49.821,"DUBAI",5
2015-09-15,2016-03-15,50.4725,"DUBAI",6
2015-09-15,2016-04-15,51.036,"DUBAI",7
2015-09-15,2016-05-15,51.527,"DUBAI",8
2015-09-15,2016-06-15,51.96935,"DUBAI",9
2015-09-15,2016-07-15,52.39385,"DUBAI",10
2015-09-15,2016-08-15,52.80035,"DUBAI",11
2015-09-15,2016-09-15,53.19685,"DUBAI",12
2015-09-15,2016-10-15,53.58585,"DUBAI",13
2015-09-15,2016-11-15,53.97085,"DUBAI",14
2015-09-15,2016-12-15,54.36135,"DUBAI",15
2015-09-15,2017-01-15,54.81308,"DUBAI",16
2015-09-15,2017-02-15,55.22151,"DUBAI",17
2015-09-15,2017-03-15,55.583885,"DUBAI",18
2015-09-15,2017-04-15,55.91238,"DUBAI",19
2015-09-15,2017-05-15,56.21622,"DUBAI",20
2015-09-15,2017-06-15,56.50186,"DUBAI",21
2015-09-15,2017-07-15,56.771015,"DUBAI",22
2015-09-15,2017-08-15,57.036615,"DUBAI",23
2015-09-15,2017-09-15,57.297155,"DUBAI",24
2015-09-15,2017-10-15,57.543725,"DUBAI",25
2015-09-15,2017-11-15,57.81451,"DUBAI",26
2015-09-15,2017-12-15,58.069975,"DUBAI",27
2015-09-15,2018-01-15,58.3244,"DUBAI",28
2015-09-15,2018-02-15,58.5609,"DUBAI",29
2015-09-15,2018-03-15,58.799895,"DUBAI",30
2015-09-15,2018-04-15,59.029845,"DUBAI",31
2015-09-15,2018-05-15,59.173405,"DUBAI",32
2015-09-15,2018-06-15,59.315825,"DUBAI",33
2015-10-15,2015-10-15,45.8386363636364,"DUBAI",0
2015-10-15,2015-11-15,47.2381590909091,"DUBAI",1
2015-10-15,2015-12-15,47.8163409090909,"DUBAI",2
2015-10-15,2016-01-15,48.4149772727273,"DUBAI",3
2015-10-15,2016-02-15,49.0627045454545,"DUBAI",4
2015-10-15,2016-03-15,49.7231590909091,"DUBAI",5
2015-10-15,2016-04-15,50.3427045454545,"DUBAI",6
2015-10-15,2016-05-15,50.9099772727273,"DUBAI",7
2015-10-15,2016-06-15,51.4158863636364,"DUBAI",8
2015-10-15,2016-07-15,51.8790681818182,"DUBAI",9
2015-10-15,2016-08-15,52.3208863636364,"DUBAI",10
2015-10-15,2016-09-15,52.7445636363636,"DUBAI",11
2015-10-15,2016-10-15,53.1536318181818,"DUBAI",12
2015-10-15,2016-11-15,53.5426181818182,"DUBAI",13
2015-10-15,2016-12-15,53.9316181818182,"DUBAI",14
2015-10-15,2017-01-15,54.3827272727273,"DUBAI",15
2015-10-15,2017-02-15,54.7726272727273,"DUBAI",16
2015-10-15,2017-03-15,55.1357454545455,"DUBAI",17
2015-10-15,2017-04-15,55.4433,"DUBAI",18
2015-10-15,2017-05-15,55.7231136363636,"DUBAI",19
2015-10-15,2017-06-15,55.9981318181818,"DUBAI",20
2015-10-15,2017-07-15,56.2492227272727,"DUBAI",21
2015-10-15,2017-08-15,56.4909818181818,"DUBAI",22
2015-10-15,2017-09-15,56.7060454545455,"DUBAI",23
2015-10-15,2017-10-15,56.93955,"DUBAI",24
2015-10-15,2017-11-15,57.1922863636364,"DUBAI",25
2015-10-15,2017-12-15,57.4509818181818,"DUBAI",26
2015-10-15,2018-01-15,57.7091,"DUBAI",27
2015-10-15,2018-02-15,57.9467772727273,"DUBAI",28
2015-10-15,2018-03-15,58.1836909090909,"DUBAI",29
2015-10-15,2018-04-15,58.4082,"DUBAI",30
2015-10-15,2018-05-15,58.5601272727273,"DUBAI",31
2015-10-15,2018-06-15,58.7118045454545,"DUBAI",32
2015-10-15,2018-07-15,58.8604090909091,"DUBAI",33
2015-11-15,2015-11-15,41.69125,"DUBAI",0
2015-11-15,2015-12-15,43.371,"DUBAI",1
2015-11-15,2016-01-15,44.1235,"DUBAI",2
2015-11-15,2016-02-15,44.894,"DUBAI",3
2015-11-15,2016-03-15,45.673,"DUBAI",4
2015-11-15,2016-04-15,46.444,"DUBAI",5
2015-11-15,2016-05-15,47.154,"DUBAI",6
2015-11-15,2016-06-15,47.7977,"DUBAI",7
2015-11-15,2016-07-15,48.3697,"DUBAI",8
2015-11-15,2016-08-15,48.8907,"DUBAI",9
2015-11-15,2016-09-15,49.3867,"DUBAI",10
2015-11-15,2016-10-15,49.8592,"DUBAI",11
2015-11-15,2016-11-15,50.3137,"DUBAI",12
2015-11-15,2016-12-15,50.7642,"DUBAI",13
2015-11-15,2017-01-15,51.303205,"DUBAI",14
2015-11-15,2017-02-15,51.774815,"DUBAI",15
2015-11-15,2017-03-15,52.211845,"DUBAI",16
2015-11-15,2017-04-15,52.6062,"DUBAI",17
2015-11-15,2017-05-15,52.939585,"DUBAI",18
2015-11-15,2017-06-15,53.268185,"DUBAI",19
2015-11-15,2017-07-15,53.632955,"DUBAI",20
2015-11-15,2017-08-15,53.926625,"DUBAI",21
2015-11-15,2017-09-15,54.18903,"DUBAI",22
2015-11-15,2017-10-15,54.443975,"DUBAI",23
2015-11-15,2017-11-15,54.73855,"DUBAI",24
2015-11-15,2017-12-15,55.0578,"DUBAI",25
2015-11-15,2018-01-15,55.4436,"DUBAI",26
2015-11-15,2018-02-15,55.749405,"DUBAI",27
2015-11-15,2018-03-15,56.03946,"DUBAI",28
2015-11-15,2018-04-15,56.322195,"DUBAI",29
2015-11-15,2018-05-15,56.528745,"DUBAI",30
2015-11-15,2018-06-15,56.70278,"DUBAI",31
2015-11-15,2018-07-15,56.87243,"DUBAI",32
2015-11-15,2018-08-15,57.013235,"DUBAI",33
2015-12-15,2015-12-15,34.5913636363636,"DUBAI",0
2015-12-15,2016-01-15,35.4045454545455,"DUBAI",1
2015-12-15,2016-02-15,36.3331818181818,"DUBAI",2
2015-12-15,2016-03-15,37.2412863636364,"DUBAI",3
2015-12-15,2016-04-15,38.1439409090909,"DUBAI",4
2015-12-15,2016-05-15,39.0312136363636,"DUBAI",5
2015-12-15,2016-06-15,39.8102181818182,"DUBAI",6
2015-12-15,2016-07-15,40.50615,"DUBAI",7
2015-12-15,2016-08-15,41.1256818181818,"DUBAI",8
2015-12-15,2016-09-15,41.7230727272727,"DUBAI",9
2015-12-15,2016-10-15,42.3050590909091,"DUBAI",10
2015-12-15,2016-11-15,42.8541318181818,"DUBAI",11
2015-12-15,2016-12-15,43.4067545454545,"DUBAI",12
2015-12-15,2017-01-15,44.0157181818182,"DUBAI",13
2015-12-15,2017-02-15,44.5687409090909,"DUBAI",14
2015-12-15,2017-03-15,45.1307363636364,"DUBAI",15
2015-12-15,2017-04-15,45.6664545454545,"DUBAI",16
2015-12-15,2017-05-15,46.1659545454545,"DUBAI",17
2015-12-15,2017-06-15,46.6365727272727,"DUBAI",18
2015-12-15,2017-07-15,47.0821590909091,"DUBAI",19
2015-12-15,2017-08-15,47.4912,"DUBAI",20
2015-12-15,2017-09-15,47.8696045454545,"DUBAI",21
2015-12-15,2017-10-15,48.2465363636364,"DUBAI",22
2015-12-15,2017-11-15,48.6433181818182,"DUBAI",23
2015-12-15,2017-12-15,49.0679545454545,"DUBAI",24
2015-12-15,2018-01-15,49.6008454545455,"DUBAI",25
2015-12-15,2018-02-15,49.9736590909091,"DUBAI",26
2015-12-15,2018-03-15,50.3442636363636,"DUBAI",27
2015-12-15,2018-04-15,50.7094409090909,"DUBAI",28
2015-12-15,2018-05-15,50.9723636363636,"DUBAI",29
2015-12-15,2018-06-15,51.2116590909091,"DUBAI",30
2015-12-15,2018-07-15,51.4480590909091,"DUBAI",31
2015-12-15,2018-08-15,51.6822409090909,"DUBAI",32
2015-12-15,2018-09-15,51.9163181818182,"DUBAI",33
2016-01-15,2016-01-15,26.8095,"DUBAI",0
2016-01-15,2016-02-15,28.15943,"DUBAI",1
2016-01-15,2016-03-15,28.95585,"DUBAI",2
2016-01-15,2016-04-15,29.810435,"DUBAI",3
2016-01-15,2016-05-15,30.63934,"DUBAI",4
2016-01-15,2016-06-15,31.44923,"DUBAI",5
2016-01-15,2016-07-15,32.190695,"DUBAI",6
2016-01-15,2016-08-15,32.863995,"DUBAI",7
2016-01-15,2016-09-15,33.500485,"DUBAI",8
2016-01-15,2016-10-15,34.108835,"DUBAI",9
2016-01-15,2016-11-15,34.64174,"DUBAI",10
2016-01-15,2016-12-15,35.177915,"DUBAI",11
2016-01-15,2017-01-15,35.78445,"DUBAI",12
2016-01-15,2017-02-15,36.319455,"DUBAI",13
2016-01-15,2017-03-15,36.815165,"DUBAI",14
2016-01-15,2017-04-15,37.29112,"DUBAI",15
2016-01-15,2017-05-15,37.734215,"DUBAI",16
2016-01-15,2017-06-15,38.17303,"DUBAI",17
2016-01-15,2017-07-15,38.618055,"DUBAI",18
2016-01-15,2017-08-15,38.999895,"DUBAI",19
2016-01-15,2017-09-15,39.336005,"DUBAI",20
2016-01-15,2017-10-15,39.3261157894737,"DUBAI",21
2016-01-15,2017-11-15,40.091385,"DUBAI",22
2016-01-15,2017-12-15,40.518915,"DUBAI",23
2016-01-15,2018-01-15,41.063655,"DUBAI",24
2016-01-15,2018-02-15,41.42752,"DUBAI",25
2016-01-15,2018-03-15,41.77729,"DUBAI",26
2016-01-15,2018-04-15,42.130425,"DUBAI",27
2016-01-15,2018-05-15,42.404405,"DUBAI",28
2016-01-15,2018-06-15,42.65684,"DUBAI",29
2016-01-15,2018-07-15,42.892255,"DUBAI",30
2016-01-15,2018-08-15,43.126625,"DUBAI",31
2016-01-15,2018-09-15,43.362615,"DUBAI",32
2016-01-15,2018-10-15,43.581765,"DUBAI",33
2016-02-15,2016-02-15,29.184,"DUBAI",0
2016-02-15,2016-03-15,29.8843333333333,"DUBAI",1
2016-02-15,2016-04-15,30.5176666666667,"DUBAI",2
2016-02-15,2016-05-15,31.2383333333333,"DUBAI",3
2016-02-15,2016-06-15,32.003,"DUBAI",4
2016-02-15,2016-07-15,32.7703333333333,"DUBAI",5
2016-02-15,2016-08-15,33.4716666666667,"DUBAI",6
2016-02-15,2016-09-15,34.1196666666667,"DUBAI",7
2016-02-15,2016-10-15,34.7263333333333,"DUBAI",8
2016-02-15,2016-11-15,35.2503333333333,"DUBAI",9
2016-02-15,2016-12-15,35.785,"DUBAI",10
2016-02-15,2017-01-15,36.3381466666667,"DUBAI",11
2016-02-15,2017-02-15,36.8863466666667,"DUBAI",12
2016-02-15,2017-03-15,37.3731066666667,"DUBAI",13
2016-02-15,2017-04-15,37.8204666666667,"DUBAI",14
2016-02-15,2017-05-15,38.2179733333333,"DUBAI",15
2016-02-15,2017-06-15,38.6446133333333,"DUBAI",16
2016-02-15,2017-07-15,39.0432133333333,"DUBAI",17
2016-02-15,2017-08-15,39.37532,"DUBAI",18
2016-02-15,2017-09-15,39.6810866666667,"DUBAI",19
2016-02-15,2017-10-15,39.9796266666667,"DUBAI",20
2016-02-15,2017-11-15,40.31094,"DUBAI",21
2016-02-15,2017-12-15,40.67474,"DUBAI",22
2016-02-15,2018-01-15,41.1433533333333,"DUBAI",23
2016-02-15,2018-02-15,41.45724,"DUBAI",24
2016-02-15,2018-03-15,41.7672133333333,"DUBAI",25
2016-02-15,2018-04-15,42.0654133333333,"DUBAI",26
2016-02-15,2018-05-15,42.2903,"DUBAI",27
2016-02-15,2018-06-15,42.5140666666667,"DUBAI",28
2016-02-15,2018-07-15,42.6901066666667,"DUBAI",29
2016-02-15,2018-08-15,42.86422,"DUBAI",30
2016-02-15,2018-09-15,43.0390666666667,"DUBAI",31
2016-02-15,2018-10-15,43.2112666666667,"DUBAI",32
2016-02-15,2018-11-15,43.4322,"DUBAI",33
